Order ID,Sales,Ship Date
CA-2020-155075,631.176,09-12-2020
CA-2017-103401,12.96,26-11-2017
CA-2019-124814,12.96,16-04-2019
CA-2019-124814,23.2,16-04-2019
CA-2017-116757,25.92,04-07-2017
CA-2017-116757,21.312,04-07-2017
US-2017-138247,173.656,29-12-2017
US-2017-138247,361.96,29-12-2017
US-2017-138247,62.85,29-12-2017
US-2017-138247,818.376,29-12-2017
US-2017-138247,20.34,29-12-2017
US-2017-138247,23.99,29-12-2017
CA-2020-167003,171.288,29-05-2020
CA-2019-119935,37.3,14-11-2019
CA-2019-119935,81.96,14-11-2019
CA-2019-118969,54.792,03-10-2019
CA-2019-145240,10.784,08-09-2019
CA-2019-120873,290.98,01-11-2019
US-2020-111920,36.44,26-10-2020
US-2019-128678,21.4,20-09-2019
US-2019-128678,48.664,20-09-2019
CA-2019-101385,16.56,01-10-2019
CA-2020-107167,1347.52,14-06-2020
CA-2017-109491,62.31,26-02-2017
CA-2017-109491,20.32,26-02-2017
CA-2020-105445,9.432,25-02-2020
CA-2017-107454,34.86,06-11-2017
CA-2017-107454,89.34,06-11-2017
US-2020-105046,269.98,23-07-2020
US-2020-105046,99.9,23-07-2020
US-2020-105046,39.08,23-07-2020
CA-2020-152856,116.832,10-09-2020
CA-2019-134691,2.296,18-11-2019
CA-2019-118759,408.006,17-11-2019
CA-2019-118759,40.44,17-11-2019
CA-2017-140403,122.352,10-10-2017
CA-2017-140403,15.28,10-10-2017
CA-2018-163104,11.96,26-03-2018
CA-2020-138464,15.84,12-07-2020
CA-2020-138464,86.376,12-07-2020
CA-2020-138464,18.24,12-07-2020
CA-2020-138464,13.12,12-07-2020
CA-2018-104129,105.98,02-03-2018
CA-2018-104129,493.92,02-03-2018
US-2020-132206,5.936,21-06-2020
CA-2020-113474,325.86,31-03-2020
CA-2018-126557,383.607,17-07-2018
CA-2018-126557,148.48,17-07-2018
CA-2018-126557,537.544,17-07-2018
CA-2018-126557,1.928,17-07-2018
CA-2018-126557,6.912,17-07-2018
CA-2018-126557,7.76,17-07-2018
CA-2018-126557,659.168,17-07-2018
US-2020-107636,5.76,02-05-2020
US-2017-165862,351.216,17-07-2017
US-2017-106334,230.28,02-01-2018
US-2017-106334,12.84,02-01-2018
CA-2019-101448,56.82,01-03-2019
CA-2018-130218,31.56,26-03-2018
CA-2018-130218,27.92,26-03-2018
US-2020-117331,8.559,28-10-2020
CA-2017-127383,49.568,05-01-2018
CA-2017-110219,127.869,08-05-2017
CA-2018-118871,271.44,09-12-2018
CA-2018-118871,110.352,09-12-2018
CA-2018-118871,36.4,09-12-2018
CA-2020-129490,419.136,30-09-2020
CA-2017-101175,100.704,14-12-2017
US-2020-149510,45.216,10-12-2020
US-2020-149510,28.782,10-12-2020
US-2020-149510,24.448,10-12-2020
CA-2018-111990,10.476,13-11-2018
CA-2017-169460,76.14,21-04-2017
US-2018-152128,21.24,27-05-2018
US-2018-152128,127.96,27-05-2018
CA-2020-126662,479.984,21-07-2020
CA-2019-139395,657.93,18-12-2019
CA-2019-139395,33.48,18-12-2019
CA-2019-139395,13.9,18-12-2019
CA-2019-139395,26.86,18-12-2019
US-2017-121734,9.584,16-04-2017
CA-2018-110947,113.1,15-06-2018
US-2017-150126,65.78,02-08-2017
CA-2018-164427,239.7,06-08-2018
CA-2019-120250,25.632,22-09-2019
CA-2019-121993,23.616,12-06-2019
US-2019-100405,8.26,28-08-2019
US-2020-163790,76.58,04-11-2020
US-2020-163790,8.8,04-11-2020
US-2020-163790,590.352,04-11-2020
US-2020-163790,5.58,04-11-2020
US-2020-163790,25.02,04-11-2020
US-2020-163790,452.55,04-11-2020
CA-2019-129868,17.76,31-12-2019
CA-2019-129868,302.384,31-12-2019
CA-2019-129868,146.352,31-12-2019
CA-2019-129868,7.9,31-12-2019
CA-2019-129868,902.712,31-12-2019
CA-2019-129868,53.97,31-12-2019
CA-2019-140564,33.92,10-12-2019
US-2020-169502,21.81,01-09-2020
US-2020-169502,91.6,01-09-2020
CA-2018-146948,150.98,20-07-2018
CA-2018-146948,137.25,20-07-2018
CA-2018-146948,11.52,20-07-2018
US-2018-113327,18.272,29-05-2018
US-2018-113327,153.728,29-05-2018
US-2018-113327,12.224,29-05-2018
US-2018-113327,167.944,29-05-2018
CA-2018-135020,45.99,02-06-2018
CA-2018-135020,535.41,02-06-2018
CA-2018-135020,6.096,02-06-2018
CA-2018-135020,45.36,02-06-2018
US-2020-141852,47.12,14-11-2020
CA-2019-109407,31.36,26-01-2019
US-2019-165953,47.616,06-01-2020
US-2019-165953,23.48,06-01-2020
CA-2019-144540,62.79,10-09-2019
CA-2019-144540,28.44,10-09-2019
CA-2018-159863,134.376,07-09-2018
CA-2018-117800,589.9,26-09-2018
CA-2018-117800,542.94,26-09-2018
CA-2020-145219,2879.952,25-12-2020
CA-2020-145219,90.48,25-12-2020
CA-2018-161214,77.55,08-10-2018
CA-2020-147228,8.832,14-09-2020
CA-2020-147228,177.536,14-09-2020
CA-2020-147228,258.48,14-09-2020
CA-2020-147228,14.136,14-09-2020
CA-2019-101336,77.55,18-11-2019
CA-2019-101336,24.88,18-11-2019
CA-2019-101336,140.75,18-11-2019
CA-2019-101336,36.63,18-11-2019
US-2018-126235,17.14,15-10-2018
CA-2020-168396,51.75,08-08-2020
CA-2020-168396,123.96,08-08-2020
CA-2018-130456,586.398,26-08-2018
CA-2018-130456,80.98,26-08-2018
CA-2020-116288,242.94,17-03-2020
CA-2020-168228,123.92,29-04-2020
CA-2020-168228,12.39,29-04-2020
CA-2020-168228,47.3,29-04-2020
CA-2019-102162,1599.92,16-09-2019
CA-2019-102162,11.09,16-09-2019
CA-2020-130141,3.168,24-10-2020
CA-2020-130141,579.136,24-10-2020
CA-2018-147501,6.368,06-08-2018
CA-2018-147501,558.4,06-08-2018
CA-2019-143910,145.764,16-08-2019
CA-2017-146885,13.62,05-06-2017
CA-2019-139556,434.646,01-05-2019
CA-2020-129357,440.19,19-05-2020
CA-2020-129357,64.4,19-05-2020
CA-2020-150987,244.55,12-04-2020
CA-2020-150987,195.76,12-04-2020
CA-2020-132647,11.76,23-02-2020
CA-2020-132647,166.45,23-02-2020
CA-2020-159107,2.88,26-06-2020
CA-2017-160738,45.248,10-05-2017
CA-2018-112130,59.904,07-05-2018
CA-2018-112130,23.696,07-05-2018
CA-2018-112130,7.968,07-05-2018
CA-2018-112130,18.2,07-05-2018
CA-2018-112130,27.552,07-05-2018
CA-2018-112130,844.116,07-05-2018
CA-2018-112130,76.752,07-05-2018
CA-2019-111409,3,22-09-2019
CA-2019-116232,7.506,26-09-2019
CA-2019-116232,16.56,26-09-2019
CA-2019-116547,79.92,17-01-2019
CA-2019-116547,69.98,17-01-2019
US-2020-133200,11.06,11-05-2020
US-2020-133200,623.4648,11-05-2020
US-2020-133200,772.68,11-05-2020
CA-2019-133550,283.14,06-08-2019
CA-2019-133550,635.96,06-08-2019
CA-2019-133550,118.99,06-08-2019
CA-2019-133550,272.94,06-08-2019
CA-2020-139416,15.008,29-03-2020
CA-2017-114510,33.088,19-03-2017
CA-2017-114510,80.98,19-03-2017
CA-2017-114510,82.8,19-03-2017
CA-2017-114510,21.36,19-03-2017
CA-2017-114510,62.048,19-03-2017
CA-2019-169215,29.61,18-07-2019
CA-2019-127698,863.928,01-12-2019
CA-2019-159912,241.92,03-09-2019
CA-2019-159912,163.88,03-09-2019
CA-2019-159912,3.486,03-09-2019
CA-2019-159912,10.584,03-09-2019
CA-2019-101987,440.91,30-06-2019
US-2020-154851,5.715,03-04-2020
CA-2017-138681,51.968,22-12-2017
CA-2017-138681,71.976,22-12-2017
CA-2017-138681,242.352,22-12-2017
CA-2017-138681,221.92,22-12-2017
CA-2017-138681,8.448,22-12-2017
US-2018-138121,29.52,17-12-2018
US-2018-138121,302.94,17-12-2018
US-2018-138121,142.36,17-12-2018
US-2018-138121,546.66,17-12-2018
US-2018-138121,212.13,17-12-2018
CA-2020-140298,5.248,17-05-2020
CA-2020-140298,74.416,17-05-2020
CA-2020-140298,6.848,17-05-2020
CA-2020-140298,7.996,17-05-2020
CA-2019-166240,8.712,28-06-2019
CA-2019-158435,65.17,18-05-2019
CA-2019-158435,14.62,18-05-2019
CA-2019-158435,173.24,18-05-2019
CA-2020-138149,895.92,30-06-2020
CA-2020-138149,130.71,30-06-2020
CA-2020-138149,11.68,30-06-2020
CA-2020-138149,62.31,30-06-2020
CA-2017-112403,0.852,31-03-2017
CA-2017-108273,36.288,21-12-2017
CA-2017-108273,56.568,21-12-2017
CA-2020-121643,344.704,20-05-2020
US-2018-122910,201.584,16-05-2018
CA-2020-143126,521.96,07-12-2020
CA-2018-129042,8.22,17-12-2018
CA-2018-109736,45.36,11-10-2018
CA-2018-142601,947.17,20-04-2018
CA-2018-142601,61.96,20-04-2018
CA-2017-106229,268.935,11-06-2017
US-2020-135230,7.58,07-09-2020
CA-2019-159653,14.73,22-05-2019
CA-2019-131968,9.888,15-11-2019
CA-2019-131968,671.544,15-11-2019
CA-2017-119151,1117.92,29-11-2017
CA-2017-119151,275.952,29-11-2017
CA-2017-123323,123.144,12-11-2017
CA-2019-124681,15.576,23-07-2019
US-2018-103996,212.64,31-03-2018
US-2018-103996,9.87,31-03-2018
US-2018-103996,53.25,31-03-2018
US-2018-103996,19.92,31-03-2018
CA-2019-120530,658.746,12-04-2019
CA-2018-155054,8.26,19-06-2018
CA-2018-155054,29.84,19-06-2018
CA-2018-155054,67.98,19-06-2018
CA-2018-105725,61.06,24-02-2018
CA-2018-105725,35.544,24-02-2018
CA-2020-164364,9.96,16-11-2020
CA-2020-164364,9.21,16-11-2020
CA-2020-164364,27.93,16-11-2020
CA-2020-168123,7.9,05-03-2020
CA-2020-168123,221.16,05-03-2020
CA-2020-168123,127.96,05-03-2020
CA-2020-168123,18.69,05-03-2020
CA-2019-120005,25.35,03-03-2019
CA-2019-120005,35.28,03-03-2019
CA-2019-123526,33.4,25-12-2019
CA-2019-127649,837.6,09-10-2019
CA-2019-159989,40.68,13-12-2019
CA-2020-103499,209.568,24-11-2020
US-2018-167220,22.368,16-12-2018
CA-2020-126354,3.882,08-02-2020
CA-2020-126354,115.296,08-02-2020
CA-2020-169817,1.908,25-09-2020
US-2020-144582,43.372,05-05-2020
CA-2017-121573,783.96,07-11-2017
CA-2017-121573,48.896,07-11-2017
CA-2017-121573,7.856,07-11-2017
CA-2019-117660,5.904,04-01-2020
CA-2019-117660,13.712,04-01-2020
CA-2017-112851,182.94,21-09-2017
CA-2020-123701,27.76,27-11-2020
CA-2018-118227,25.99,28-04-2018
CA-2018-123155,113.52,12-03-2018
CA-2018-123155,359.88,12-03-2018
CA-2020-158883,25.344,03-06-2020
US-2019-114888,11.952,24-09-2019
US-2019-114888,6.24,24-09-2019
US-2017-167262,742.336,03-11-2017
CA-2020-119746,6.464,27-11-2020
CA-2020-119746,11.52,27-11-2020
CA-2020-119746,222.384,27-11-2020
CA-2020-108091,23.36,21-11-2020
CA-2019-101630,8.67,23-02-2019
CA-2019-101630,25.71,23-02-2019
CA-2020-132346,100.94,11-11-2020
CA-2017-150301,63.882,10-07-2017
CA-2017-159310,683.144,12-11-2017
CA-2017-159310,1.476,12-11-2017
CA-2017-159310,40.712,12-11-2017
US-2020-147984,279.9,01-02-2020
CA-2018-104346,13.12,16-12-2018
CA-2018-104346,69.576,16-12-2018
CA-2018-104346,4.224,16-12-2018
CA-2018-104346,58.08,16-12-2018
CA-2018-104346,52.416,16-12-2018
CA-2018-104346,54.92,16-12-2018
CA-2018-104346,364.95,16-12-2018
CA-2018-104346,85.056,16-12-2018
CA-2018-104346,27.696,16-12-2018
US-2018-141684,24.96,04-07-2018
CA-2018-144722,43.13,23-03-2018
CA-2018-120516,5.64,17-08-2018
US-2019-148901,57.582,19-05-2019
US-2019-148901,31.104,19-05-2019
US-2019-148901,30.192,19-05-2019
US-2019-148901,43.6,19-05-2019
US-2019-148901,4.768,19-05-2019
US-2019-148901,10.38,19-05-2019
US-2019-148901,13.392,19-05-2019
CA-2020-136364,39.594,17-07-2020
CA-2020-136364,91.008,17-07-2020
CA-2018-137708,37.94,25-11-2018
CA-2018-137708,42.8,25-11-2018
CA-2018-137708,33.63,25-11-2018
CA-2017-149055,62.808,28-11-2017
CA-2018-151589,195.64,30-12-2018
CA-2018-151589,239.9,30-12-2018
CA-2019-121370,380.058,19-11-2019
CA-2019-121370,1199.976,19-11-2019
CA-2019-121370,48.576,19-11-2019
CA-2019-111696,17.94,10-05-2019
CA-2017-139598,18.264,31-12-2017
CA-2017-139598,34.656,31-12-2017
CA-2017-139598,81.552,31-12-2017
CA-2017-139598,227.136,31-12-2017
CA-2020-117436,10.36,14-06-2020
CA-2018-140025,463.248,11-04-2018
CA-2018-140025,383.952,11-04-2018
CA-2019-134222,44.856,11-07-2019
CA-2019-140018,30.345,26-11-2019
CA-2019-140018,127.554,26-11-2019
CA-2019-140018,77.952,26-11-2019
US-2020-136707,14.016,15-11-2020
CA-2017-152562,69.52,08-11-2017
CA-2017-152562,5.64,08-11-2017
CA-2019-152408,13.776,21-05-2019
CA-2017-120278,245.88,12-11-2017
CA-2017-120278,36.63,12-11-2017
CA-2017-120278,22.58,12-11-2017
CA-2017-120278,12.39,12-11-2017
CA-2020-167661,39.92,10-10-2020
CA-2020-167661,61.96,10-10-2020
CA-2020-167661,19.936,10-10-2020
CA-2020-106831,3.798,03-06-2020
CA-2020-106831,27.744,03-06-2020
CA-2020-106831,158.376,03-06-2020
CA-2020-154123,27.58,25-11-2020
CA-2019-136049,5.553,28-12-2019
CA-2020-118402,243.92,04-10-2020
US-2019-139388,14.96,09-11-2019
US-2017-128685,7.184,05-04-2017
CA-2018-124044,10.512,26-07-2018
CA-2017-164469,263.96,27-06-2017
CA-2017-164469,71.632,27-06-2017
CA-2017-164469,9.328,27-06-2017
CA-2017-107818,5.88,14-09-2017
CA-2017-107818,975.92,14-09-2017
CA-2017-107818,303.84,14-09-2017
CA-2017-107818,485.88,14-09-2017
CA-2017-113320,12.54,15-12-2017
CA-2017-113320,8.94,15-12-2017
CA-2017-113320,9.24,15-12-2017
CA-2018-137526,70.008,17-01-2018
CA-2018-137526,77.6,17-01-2018
CA-2018-137526,464.85,17-01-2018
CA-2020-136063,10.192,19-12-2020
CA-2019-101546,1793.98,24-12-2019
CA-2017-138940,758.352,16-04-2017
CA-2019-125164,20.368,14-11-2019
CA-2019-125164,49.848,14-11-2019
CA-2020-163531,239.97,30-06-2020
CA-2020-122490,2404.704,18-11-2020
CA-2020-122490,563.024,18-11-2020
CA-2020-122490,344.91,18-11-2020
CA-2020-122490,8.64,18-11-2020
CA-2020-131366,89.988,29-11-2020
CA-2020-131366,229.544,29-11-2020
CA-2020-164042,1.824,27-05-2020
CA-2020-164042,18.32,27-05-2020
CA-2020-164042,48.816,27-05-2020
CA-2020-164042,1.188,27-05-2020
CA-2017-132864,119.8,07-12-2017
US-2017-155817,61.568,09-10-2017
US-2017-155817,6.192,09-10-2017
US-2019-131891,2.214,31-07-2019
CA-2020-143567,5.32,05-11-2020
CA-2020-143567,975.92,05-11-2020
CA-2020-143567,2249.91,05-11-2020
CA-2020-143567,59.92,05-11-2020
CA-2020-104080,171.2,15-03-2020
CA-2020-104080,3.36,15-03-2020
CA-2017-151379,114.2,20-12-2017
CA-2019-163167,182.67,01-12-2019
CA-2019-163167,101.7,01-12-2019
CA-2019-163167,1126.02,01-12-2019
CA-2019-163167,1263.3,01-12-2019
CA-2019-135776,8.82,30-12-2019
CA-2019-135776,37.94,30-12-2019
CA-2019-135776,4.2,30-12-2019
CA-2019-135776,227.28,30-12-2019
CA-2019-135776,47.9,30-12-2019
CA-2019-135776,61.96,30-12-2019
CA-2019-135776,1117.92,30-12-2019
US-2017-122021,183.372,17-10-2017
US-2017-122021,7.968,17-10-2017
CA-2019-130484,26.352,27-08-2019
CA-2020-120936,481.32,21-12-2020
CA-2020-120936,13.98,21-12-2020
CA-2020-110884,25.92,12-03-2020
CA-2020-110884,91.59,12-03-2020
US-2017-161613,674.058,03-12-2017
US-2017-146353,22.92,16-10-2017
US-2017-146353,269.9,16-10-2017
CA-2017-133809,11.808,23-11-2017
CA-2017-133809,9.588,23-11-2017
CA-2020-127306,18.336,18-01-2020
CA-2020-127306,36.288,18-01-2020
CA-2020-127306,111.984,18-01-2020
CA-2020-127306,5.97,18-01-2020
CA-2020-127306,2.508,18-01-2020
CA-2018-161830,35.96,26-09-2018
CA-2018-161830,14.952,26-09-2018
CA-2020-163125,67.144,11-10-2020
CA-2020-163125,254.058,11-10-2020
CA-2019-160304,173.94,07-01-2019
CA-2019-160304,231.98,07-01-2019
CA-2020-101728,2.296,23-08-2020
CA-2020-114055,96.08,29-12-2020
CA-2020-114055,3.62,29-12-2020
CA-2020-114055,629.1,29-12-2020
CA-2020-114055,90.48,29-12-2020
CA-2020-126438,14.88,13-09-2020
CA-2020-117653,91.275,23-10-2020
CA-2020-143245,19.44,06-12-2020
CA-2020-143245,897.15,06-12-2020
US-2017-138828,57.75,03-09-2017
US-2017-138828,14.94,03-09-2017
CA-2020-143651,23.1,30-03-2020
CA-2018-106978,12.536,04-10-2018
CA-2018-106978,1.08,04-10-2018
CA-2018-106978,4.512,04-10-2018
CA-2018-155124,16.776,21-03-2018
CA-2020-150931,33.74,13-01-2020
CA-2017-157147,1325.85,18-01-2017
CA-2017-157147,333.999,18-01-2017
CA-2017-157147,19.9,18-01-2017
CA-2018-156482,1268.82,13-02-2018
CA-2018-156482,283.92,13-02-2018
CA-2018-156482,5.68,13-02-2018
CA-2020-106782,375.34,27-12-2020
CA-2019-151372,96.08,06-09-2019
CA-2019-151372,11.68,06-09-2019
CA-2019-151372,4.36,06-09-2019
CA-2017-102085,29.24,09-10-2017
CA-2020-107125,117.488,02-12-2020
CA-2020-107125,18.84,02-12-2020
CA-2019-125815,12.42,01-11-2019
CA-2018-144190,12.96,13-06-2018
CA-2020-117926,69.48,12-12-2020
CA-2018-153906,85.9,20-03-2018
CA-2017-160262,18.06,13-06-2017
CA-2017-160262,79.14,13-06-2017
CA-2017-160262,37.4,13-06-2017
CA-2018-127607,2.512,26-03-2018
CA-2018-127607,18.864,26-03-2018
CA-2019-166226,61.192,22-11-2019
CA-2019-166226,67.84,22-11-2019
CA-2017-156587,48.712,08-03-2017
CA-2017-156587,17.94,08-03-2017
CA-2017-156587,242.94,08-03-2017
CA-2019-141180,7.764,19-05-2019
CA-2018-109708,467.04,28-05-2018
CA-2018-122406,128.85,05-08-2018
CA-2018-122406,8.4,05-08-2018
CA-2018-122406,199.98,05-08-2018
CA-2018-122406,110.98,05-08-2018
US-2019-153815,207.984,09-11-2019
US-2019-153815,36.112,09-11-2019
US-2019-153815,35.568,09-11-2019
US-2019-153815,88.768,09-11-2019
CA-2019-164896,12.9,12-11-2019
CA-2018-142202,717.12,23-09-2018
CA-2018-165050,21.36,09-12-2018
CA-2018-165050,6.688,09-12-2018
CA-2018-165050,773.94,09-12-2018
US-2019-131114,20.568,13-12-2019
US-2019-131114,4.356,13-12-2019
US-2019-131114,19.04,13-12-2019
CA-2017-160066,5.22,22-11-2017
CA-2019-109925,84.84,10-11-2019
CA-2018-160696,7.24,10-09-2018
CA-2017-125171,14.4,03-09-2017
CA-2019-149279,15.552,28-04-2019
CA-2019-149279,1325.76,28-04-2019
CA-2019-149279,3.108,28-04-2019
CA-2020-107321,6.672,04-09-2020
CA-2020-107321,689.408,04-09-2020
US-2020-122714,1889.99,13-12-2020
CA-2018-153038,55.936,25-12-2018
CA-2018-153038,18.432,25-12-2018
CA-2018-153038,20.32,25-12-2018
CA-2017-132227,52.064,10-11-2017
CA-2020-155824,48.784,15-03-2020
CA-2020-155824,13.092,15-03-2020
CA-2019-129238,109.592,04-02-2019
CA-2019-129238,56.7,04-02-2019
CA-2020-159688,79.99,12-05-2020
CA-2019-136126,69.5,24-05-2019
CA-2019-136126,191.6,24-05-2019
CA-2019-155033,10.56,12-10-2019
CA-2017-156006,47.79,02-05-2017
CA-2018-158659,714.3,14-11-2018
CA-2018-169796,2321.9,14-11-2018
CA-2018-169796,17.94,14-11-2018
CA-2018-102876,9.522,14-09-2018
CA-2018-102876,791.964,14-09-2018
CA-2018-102876,4.923,14-09-2018
US-2020-139647,209.979,13-05-2020
US-2020-160465,33.93,26-07-2020
US-2020-160465,222.32,26-07-2020
US-2020-160465,210.564,26-07-2020
CA-2017-153850,35.168,29-11-2017
CA-2017-153850,1502.376,29-11-2017
CA-2017-127558,10.11,18-11-2017
CA-2017-127558,772.47,18-11-2017
CA-2017-127558,20.46,18-11-2017
CA-2020-136511,347.58,25-03-2020
CA-2019-133795,72.64,24-12-2019
CA-2019-133795,772.47,24-12-2019
CA-2019-133795,39.92,24-12-2019
US-2020-130953,33.48,03-08-2020
US-2020-130953,461.97,03-08-2020
US-2020-130953,137.62,03-08-2020
US-2020-130953,302.67,03-08-2020
CA-2017-151792,239.976,07-09-2017
CA-2020-139304,8.34,02-02-2020
CA-2020-139304,8.57,02-02-2020
CA-2020-139304,119.616,02-02-2020
CA-2019-155166,212.94,02-01-2020
CA-2019-155166,26.49,02-01-2020
CA-2018-103954,687.4,13-08-2018
CA-2017-169803,653.55,12-04-2017
CA-2017-169803,33.9,12-04-2017
CA-2020-141719,239.96,21-11-2020
CA-2018-136469,199.836,12-07-2018
CA-2018-136469,716,12-07-2018
CA-2018-136469,221.06,12-07-2018
CA-2019-158694,67.71,13-11-2019
CA-2019-158694,129.92,13-11-2019
CA-2019-158694,467.46,13-11-2019
CA-2019-158694,61.4,13-11-2019
CA-2019-158694,720.76,13-11-2019
CA-2019-158694,5.184,13-11-2019
CA-2019-158694,14.7,13-11-2019
US-2017-104759,8.134,04-04-2017
US-2017-104759,79.984,04-04-2017
CA-2018-150511,18.54,24-09-2018
CA-2018-134922,24.4,11-11-2018
US-2020-120607,195.64,19-05-2020
CA-2018-141243,398.4,08-01-2018
CA-2018-141243,7.056,08-01-2018
CA-2018-141243,1352.3976,08-01-2018
CA-2018-162166,26.4,11-09-2018
CA-2018-162166,41.88,11-09-2018
CA-2019-120796,99.846,07-04-2019
CA-2019-109722,699.98,07-12-2019
CA-2019-109722,584.82,07-12-2019
CA-2018-136798,43.98,12-05-2018
CA-2018-136798,377.97,12-05-2018
CA-2018-136798,123.96,12-05-2018
CA-2020-122196,391.98,24-09-2020
CA-2020-142090,383.976,07-12-2020
CA-2020-142090,1781.682,07-12-2020
CA-2020-160934,21.4,19-01-2020
CA-2017-124478,549.99,12-08-2017
CA-2017-124478,167.535,12-08-2017
CA-2017-124478,38.34,12-08-2017
CA-2017-124478,53.88,12-08-2017
CA-2017-124478,299.98,12-08-2017
CA-2018-145485,62.8,05-11-2018
CA-2020-151071,13.904,29-04-2020
CA-2017-134572,744.1,22-04-2017
CA-2017-134572,44.84,22-04-2017
CA-2017-134572,401.59,22-04-2017
CA-2020-143217,18.24,17-11-2020
US-2020-133312,359.499,29-11-2020
US-2020-133312,10.48,29-11-2020
US-2018-137533,20.736,18-12-2018
CA-2019-155138,35.168,12-09-2019
CA-2019-155138,64.704,12-09-2019
CA-2019-108350,105.52,09-06-2019
CA-2018-144302,5.792,23-06-2018
CA-2018-109001,466.158,09-03-2018
CA-2018-109001,10.312,09-03-2018
CA-2018-109001,2.556,09-03-2018
CA-2020-132738,7.968,07-08-2020
CA-2020-132738,8.784,07-08-2020
CA-2020-156720,3.024,03-01-2021
CA-2018-119102,51.45,27-05-2018
US-2017-140452,14.016,10-12-2017
US-2017-140452,214.95,10-12-2017
US-2017-140452,35.04,10-12-2017
US-2017-140452,10.776,10-12-2017
US-2017-140452,4.6,10-12-2017
US-2017-140452,35.168,10-12-2017
CA-2018-141936,19.152,12-08-2018
CA-2017-158442,4.448,17-03-2017
CA-2017-158442,5.184,17-03-2017
CA-2017-158442,15.552,17-03-2017
CA-2018-167374,40.032,30-03-2018
CA-2018-167374,16.776,30-03-2018
CA-2017-116568,186.304,20-12-2017
CA-2018-147102,66.36,26-09-2018
CA-2020-132213,42.048,26-04-2020
CA-2020-132213,67.92,26-04-2020
CA-2017-138450,52.512,22-10-2017
CA-2017-138450,186.912,22-10-2017
CA-2017-138450,10.048,22-10-2017
CA-2018-153073,17.496,13-11-2018
CA-2019-147970,15.552,02-02-2019
CA-2019-150658,10.776,22-11-2019
CA-2020-125640,3.304,29-07-2020
CA-2020-154137,35.48,17-11-2020
CA-2018-127173,34.44,03-10-2018
CA-2018-127173,629.93,03-10-2018
CA-2018-127173,79.056,03-10-2018
CA-2017-149538,232.55,08-04-2017
CA-2017-149538,99.98,08-04-2017
CA-2017-149538,19.44,08-04-2017
CA-2017-149538,12.96,08-04-2017
CA-2017-160766,464.292,14-09-2017
CA-2017-160766,68.46,14-09-2017
CA-2017-160766,2799.96,14-09-2017
CA-2017-160766,601.3,14-09-2017
CA-2017-160766,16.99,14-09-2017
CA-2017-160766,287.97,14-09-2017
CA-2017-160766,44.82,14-09-2017
CA-2020-146626,101.12,05-01-2021
CA-2018-123330,107.976,27-06-2018
CA-2020-155607,58.73,30-11-2020
CA-2020-155607,93.344,30-11-2020
CA-2019-151323,17.05,28-10-2019
CA-2018-146696,8.096,19-12-2018
CA-2019-128972,30.36,17-11-2019
CA-2020-128335,23.34,05-10-2020
CA-2020-128335,51.55,05-10-2020
CA-2018-154886,119.9,12-11-2018
CA-2019-111213,1317.492,05-04-2019
CA-2019-111213,63.84,05-04-2019
CA-2019-111213,3.592,05-04-2019
CA-2020-161333,86.26,07-02-2020
CA-2020-161333,139.04,07-02-2020
CA-2020-161333,46.8,07-02-2020
CA-2020-128734,8.544,31-12-2020
CA-2020-128734,842.376,31-12-2020
CA-2017-141796,1214.85,21-06-2017
CA-2020-125101,67.78,10-03-2020
CA-2020-169929,39.9,28-09-2020
US-2017-121566,2.688,06-07-2017
US-2017-121566,6.6,06-07-2017
US-2018-124219,28.4,08-08-2018
US-2018-124219,212.94,08-08-2018
CA-2020-163006,1001.584,04-07-2020
CA-2020-163006,569.058,04-07-2020
CA-2020-163006,14.224,04-07-2020
CA-2018-156146,105.584,30-10-2018
CA-2018-156146,68.72,30-10-2018
CA-2017-111192,1367.84,05-08-2017
CA-2019-115378,301.96,23-11-2019
CA-2018-161627,170.352,11-07-2018
CA-2017-121006,3.9,16-11-2017
CA-2017-121006,12.84,16-11-2017
CA-2017-121006,15.84,16-11-2017
CA-2017-121006,563.94,16-11-2017
CA-2017-121006,62.94,16-11-2017
CA-2017-121006,535.41,16-11-2017
CA-2019-122903,3504.9,29-05-2019
CA-2019-122903,144.12,29-05-2019
CA-2019-122903,314.55,29-05-2019
CA-2018-107741,3.408,10-03-2018
CA-2020-106432,2.072,24-10-2020
CA-2020-106432,328.3992,24-10-2020
CA-2019-148908,53.248,08-11-2019
CA-2019-123015,4.992,30-12-2019
US-2018-120502,37.68,19-04-2018
US-2018-120502,258.576,19-04-2018
US-2018-120502,75.84,19-04-2018
CA-2020-108749,45.36,15-09-2020
CA-2020-108749,45.78,15-09-2020
CA-2020-163335,40.29,27-09-2020
CA-2020-163335,38.71,27-09-2020
CA-2018-134719,1801.632,15-10-2018
US-2018-154389,748.752,03-12-2018
CA-2018-115567,199.96,18-09-2018
CA-2018-115567,1516.2,18-09-2018
US-2020-136679,167.952,18-11-2020
US-2020-136679,45.04,18-11-2020
US-2020-141943,23.16,09-05-2020
CA-2017-101560,397.6,01-12-2017
CA-2017-101560,85.96,01-12-2017
CA-2017-101560,13.12,01-12-2017
CA-2017-101560,45.66,01-12-2017
CA-2017-159709,158.13,15-05-2017
CA-2017-159709,43.6,15-05-2017
CA-2019-103982,3930.072,08-03-2019
CA-2019-103982,2.304,08-03-2019
CA-2019-103982,431.976,08-03-2019
